x,y,z,roll,pitch,yaw,width,score,success
0.3832147044333877,0.017459070799713903,0.09445648183336253,0.06124911990445228,-0.06276323799746217,2.3528493275450555,0.08,0.9009780097888984,0
0.37326786247387184,-0.015173354962475447,0.0939538347189976,0.04814475016528011,-0.08724653714100539,0.004889008992564849,0.08,0.9004452868714236,0
0.3929712811220274,0.006004118909973332,0.09315860657857622,-0.11964906951864544,-0.16500489566914825,-2.350259117312328,0.08,0.9002965594391318,0
0.39275835359128014,-0.04942922066010937,0.05017924464018517,-2.7400689387383577,-0.058615131668682076,1.594940869634342,0.08,0.9002774470535826,1
0.373496772003764,-0.006795904410325352,0.09416485188873788,0.0516319401536611,-0.011258983579982439,-2.3567104175773816,0.08,0.8999199900776912,0
0.37766552210526066,0.03312630517869383,0.05437275942261437,-3.1328495462185266,-0.02655600830432718,0.7839306440165,0.08,0.8992136119617886,1
0.3617613295171065,0.01848765432860992,0.09216743223555891,0.24573003624513493,0.026946943414853382,-1.5566233501368147,0.08,0.8985869472739724,0
0.38114698644638206,0.0005156398505327898,0.054365752640158665,-3.084005895457017,-0.03392899859592062,2.3604034590259926,0.08,0.897813344444691,1
0.3745858103995034,0.032206315357594925,0.09478891517316002,0.010549962675394205,0.033619918250334294,-2.364004547611737,0.08,0.897517482965917,1
0.38164232367331924,0.011183390047590818,0.055120899950058304,-3.0437921125933345,-0.07067521289637144,2.3609868148038107,0.08,0.8974124562734972,0
0.37943649841370036,0.026942937708507406,0.054511883455510245,-3.082769752810708,0.007211602784722201,2.3566713228089613,0.08,0.8972790557688041,0
0.3796080496799451,-0.0036127029245665533,0.054551104836140854,3.0879633282545744,0.0022595637328291975,-0.78708484338908,0.08,0.896588640490919,1
0.37472914507599825,0.0018243075370552597,0.054177042452092525,3.075504009965739,-0.06758754953009476,0.7887232423354325,0.08,0.8964416319905403,1
