time,obj,cube_scale,topk,seed,ee_index,ik_iters,ik_attempts,joint_force,descent_step,descend_clear,vel_close,pos_close,squeeze,fast,fast_scale,n_trials,success_count,success_rate,obj_shape,grasps_path,tag
2025-11-20 16:42:37,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,1.0,700.0,1.0,1,0.9,24,4,0.1667,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 16:43:54,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,1.0,700.0,1.5,1,0.9,24,4,0.1667,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 16:45:11,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,1.0,900.0,1.0,1,0.9,24,4,0.1667,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 16:46:28,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,1.0,900.0,1.5,1,0.9,24,4,0.1667,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 16:47:44,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,1.0,1100.0,1.0,1,0.9,24,4,0.1667,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 16:49:01,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,1.0,1100.0,1.5,1,0.9,24,4,0.1667,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 16:50:18,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.6,700.0,1.0,1,0.9,24,4,0.1667,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 16:51:36,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.6,700.0,1.5,1,0.9,24,4,0.1667,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 16:52:53,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.6,900.0,1.0,1,0.9,24,5,0.2083,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 16:54:11,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.6,900.0,1.5,1,0.9,24,5,0.2083,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 16:55:29,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.6,1100.0,1.0,1,0.9,24,5,0.2083,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 16:56:46,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.6,1100.0,1.5,1,0.9,24,5,0.2083,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 16:58:04,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.8,700.0,1.0,1,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 16:59:22,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.8,700.0,1.5,1,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 17:00:40,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.8,900.0,1.0,1,0.9,24,6,0.25,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 17:01:58,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.8,900.0,1.5,1,0.9,24,6,0.25,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 17:03:15,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.8,1100.0,1.0,1,0.9,24,6,0.25,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 17:04:33,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.8,1100.0,1.5,1,0.9,24,6,0.25,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 17:05:51,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,1.0,700.0,1.0,1,0.9,24,1,0.0417,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 17:07:10,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,1.0,700.0,1.5,1,0.9,24,1,0.0417,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 17:08:28,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,1.0,900.0,1.0,1,0.9,24,1,0.0417,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 17:09:46,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,1.0,900.0,1.5,1,0.9,24,1,0.0417,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 17:11:04,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,1.0,1100.0,1.0,1,0.9,24,2,0.0833,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 17:12:23,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,1.0,1100.0,1.5,1,0.9,24,2,0.0833,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 17:13:39,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.6,700.0,1.0,1,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 17:14:55,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.6,700.0,1.5,1,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 17:16:10,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.6,900.0,1.0,1,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 17:17:27,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.6,900.0,1.5,1,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 17:18:43,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.6,1100.0,1.0,1,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 17:19:59,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.6,1100.0,1.5,1,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 17:21:15,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.8,700.0,1.0,1,0.9,24,4,0.1667,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 17:22:32,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.8,700.0,1.5,1,0.9,24,4,0.1667,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 17:23:48,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.8,900.0,1.0,1,0.9,24,4,0.1667,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 17:25:05,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.8,900.0,1.5,1,0.9,24,4,0.1667,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 17:26:22,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.8,1100.0,1.0,1,0.9,24,5,0.2083,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 17:27:38,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.8,1100.0,1.5,1,0.9,24,5,0.2083,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 17:28:55,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,1.0,700.0,1.0,1,0.9,24,2,0.0833,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 17:30:12,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,1.0,700.0,1.5,1,0.9,24,2,0.0833,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 17:31:29,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,1.0,900.0,1.0,1,0.9,24,5,0.2083,sphere_like,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 17:32:46,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,1.0,900.0,1.5,1,0.9,24,5,0.2083,sphere_like,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 17:34:03,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,1.0,1100.0,1.0,1,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 17:35:19,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,1.0,1100.0,1.5,1,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned
2025-11-20 17:36:31,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.02,0.6,700.0,1.0,1,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned
2025-11-20 17:37:43,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.02,0.6,700.0,1.5,1,0.9,24,3,0.125,other,grasp_6dof/dataset/gen_cylinder_patched_pruned.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned
