time,obj,cube_scale,topk,seed,ee_index,ik_iters,ik_attempts,joint_force,descent_step,descend_clear,vel_close,pos_close,squeeze,fast,fast_scale,n_trials,success_count,success_rate,obj_shape,grasps_path,tag
2025-11-20 23:37:57,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.02,0.8,1100.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:38:16,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.02,1.0,700.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:38:36,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.02,1.0,700.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:38:55,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.02,1.0,900.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:39:14,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.02,1.0,900.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:39:55,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.014,0.6,700.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:40:14,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.014,0.6,700.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:40:33,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.014,0.6,900.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:40:52,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.014,0.6,900.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:41:11,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.014,0.6,1100.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:41:30,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.014,0.6,1100.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:41:50,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.014,0.8,700.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:42:10,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.014,0.8,700.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:42:29,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.014,0.8,900.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:42:49,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.014,0.8,900.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:43:10,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.014,0.8,1100.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:43:29,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.014,0.8,1100.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:43:49,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.014,1.0,700.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:44:09,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.014,1.0,700.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:44:29,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.014,1.0,900.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:44:49,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.014,1.0,900.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:45:09,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.014,1.0,1100.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:45:29,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.014,1.0,1100.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:45:49,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,0.6,700.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:46:09,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,0.6,700.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:46:28,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,0.6,900.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:46:46,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,0.6,900.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:47:05,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,0.6,1100.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:47:23,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,0.6,1100.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:47:42,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,0.8,700.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:48:00,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,0.8,700.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:48:19,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,0.8,900.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:48:38,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,0.8,900.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:48:56,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,0.8,1100.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:49:15,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,0.8,1100.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:49:33,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,1.0,700.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:49:52,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,1.0,700.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:50:11,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,1.0,900.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:50:29,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,1.0,900.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:50:49,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,1.0,1100.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:51:10,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.014,1.0,1100.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:51:30,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.6,700.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:51:51,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.6,700.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:52:10,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.6,900.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:52:30,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.6,900.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:52:49,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.6,1100.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:53:08,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.6,1100.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:53:27,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.8,700.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:53:46,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.8,700.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:54:05,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.8,900.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:54:24,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.8,900.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:54:43,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.8,1100.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:55:02,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,0.8,1100.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:55:21,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,1.0,700.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:55:40,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,1.0,700.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:55:59,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,1.0,900.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:56:18,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,1.0,900.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:56:37,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,1.0,1100.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:56:56,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.016,1.0,1100.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:57:14,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.6,700.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:57:33,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.6,700.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:57:51,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.6,900.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:58:10,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.6,900.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:58:29,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.6,1100.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:58:48,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.6,1100.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:59:07,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.8,700.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:59:25,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.8,700.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-20 23:59:44,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.8,900.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-21 00:00:03,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.8,900.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-21 00:00:22,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.8,1100.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-21 00:00:41,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,0.8,1100.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-21 00:01:02,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,1.0,700.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-21 00:01:23,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,1.0,700.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-21 00:01:43,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,1.0,900.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-21 00:02:04,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,1.0,900.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-21 00:02:24,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,1.0,1100.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-21 00:02:43,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0006,0.016,1.0,1100.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-21 00:03:02,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.02,0.6,700.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-21 00:03:21,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.02,0.6,700.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc700_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-21 00:03:40,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.02,0.6,900.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-21 00:03:59,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.02,0.6,900.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc900_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-21 00:04:19,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.02,0.6,1100.0,1.0,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.0_topk24_gen_cylinder_patched_pruned_FIXED
2025-11-21 00:04:38,grasp_6dof/assets/cylinder.urdf,0.08,24,1,11,400,5,900.0,0.0004,0.02,0.6,1100.0,1.5,1,0.9,12,0,0.0,other,grasp_6dof/dataset/gen_cylinder_patched_pruned_FIXED.json,cylinder.urdf_pc1100_sq1.5_topk24_gen_cylinder_patched_pruned_FIXED
